line_id,transaction_id,line_number,product_id,quantity,unit_price,unit_cost,discount_pct,discount_amount,line_total_amount,line_cost_amount,tax_rate,tax_amount,created_at
2357,659,1,167,4,600.88,287.87,5.0,120.18,2283.34,1151.48,8.0,182.67,2023-07-03 21:11:00
2358,660,1,98,3,374.73,212.83,5.0,56.21,1067.98,638.49,8.0,85.44,2024-12-18 18:24:00
2359,660,2,179,2,115.5,77.62,20.0,46.2,184.8,155.24,8.0,14.78,2024-12-18 18:24:00
2360,660,3,122,1,225.99,106.23,15.0,33.9,192.09,106.23,8.0,15.37,2024-12-18 18:24:00
2361,660,4,36,3,422.49,187.12,10.0,126.75,1140.72,561.36,8.0,91.26,2024-12-18 18:24:00
2362,661,1,90,1,279.33,115.21,0.0,0.0,279.33,115.21,8.0,22.35,2023-09-24 14:12:00
2363,661,2,166,3,165.37,111.44,5.0,24.81,471.3,334.32,8.0,37.7,2023-09-24 14:12:00
2364,662,1,175,3,397.38,163.46,0.0,0.0,1192.14,490.38,8.0,95.37,2024-09-12 08:35:00
2365,663,1,146,5,29.57,19.85,20.0,29.57,118.28,99.25,8.0,9.46,2023-12-01 14:19:00
2366,664,1,40,2,356.48,239.78,10.0,71.3,641.66,479.56,8.0,51.33,2023-08-12 13:06:00
2367,664,2,154,5,261.32,153.71,5.0,65.33,1241.27,768.55,8.0,99.3,2023-08-12 13:06:00
2368,664,3,96,2,463.83,237.68,5.0,46.38,881.28,475.36,8.0,70.5,2023-08-12 13:06:00
2369,664,4,147,4,185.39,136.89,5.0,37.08,704.48,547.56,8.0,56.36,2023-08-12 13:06:00
2370,664,5,46,1,477.42,229.63,15.0,71.61,405.81,229.63,8.0,32.46,2023-08-12 13:06:00
2371,664,6,113,5,103.85,45.02,0.0,0.0,519.25,225.1,8.0,41.54,2023-08-12 13:06:00
2372,665,1,133,5,410.5,200.28,5.0,102.62,1949.88,1001.4,8.0,155.99,2023-12-24 18:11:00
2373,665,2,43,2,144.45,66.91,15.0,43.34,245.56,133.82,8.0,19.64,2023-12-24 18:11:00
2374,665,3,26,5,66.73,26.82,10.0,33.37,300.28,134.1,8.0,24.02,2023-12-24 18:11:00
2375,665,4,128,3,304.41,124.0,10.0,91.32,821.91,372.0,8.0,65.75,2023-12-24 18:11:00
2376,665,5,50,4,162.33,135.18,15.0,97.4,551.92,540.72,8.0,44.15,2023-12-24 18:11:00
2377,666,1,94,2,512.35,247.39,0.0,0.0,1024.7,494.78,8.0,81.98,2024-07-21 09:21:00
2378,666,2,37,4,123.99,59.0,10.0,49.6,446.36,236.0,8.0,35.71,2024-07-21 09:21:00
2379,667,1,182,3,413.03,165.32,5.0,61.95,1177.14,495.96,8.0,94.17,2024-05-06 20:53:00
2380,667,2,194,5,136.02,57.34,10.0,68.01,612.09,286.7,8.0,48.97,2024-05-06 20:53:00
2381,667,3,152,5,275.12,139.93,0.0,0.0,1375.6,699.65,8.0,110.05,2024-05-06 20:53:00
2382,667,4,26,5,66.73,26.82,10.0,33.37,300.28,134.1,8.0,24.02,2024-05-06 20:53:00
2383,667,5,134,5,137.24,65.62,15.0,102.93,583.27,328.1,8.0,46.66,2024-05-06 20:53:00
2384,667,6,24,5,343.12,179.71,15.0,257.34,1458.26,898.55,8.0,116.66,2024-05-06 20:53:00
2385,668,1,104,4,429.83,246.43,0.0,0.0,1719.32,985.72,8.0,137.55,2023-07-22 12:40:00
2386,668,2,112,1,474.63,274.46,20.0,94.93,379.7,274.46,8.0,30.38,2023-07-22 12:40:00
2387,668,3,97,4,38.21,26.89,10.0,15.28,137.56,107.56,8.0,11.0,2023-07-22 12:40:00
2388,668,4,22,1,237.34,134.87,0.0,0.0,237.34,134.87,8.0,18.99,2023-07-22 12:40:00
2389,669,1,15,5,472.39,290.83,5.0,118.1,2243.85,1454.15,8.0,179.51,2023-10-22 20:43:00
2390,669,2,136,5,616.98,250.29,0.0,0.0,3084.9,1251.45,8.0,246.79,2023-10-22 20:43:00
2391,669,3,11,5,398.08,171.93,0.0,0.0,1990.4,859.65,8.0,159.23,2023-10-22 20:43:00
2392,669,4,49,2,314.94,172.01,0.0,0.0,629.88,344.02,8.0,50.39,2023-10-22 20:43:00
2393,669,5,23,3,459.09,290.77,20.0,275.45,1101.82,872.31,8.0,88.15,2023-10-22 20:43:00
2394,669,6,79,1,501.79,207.45,0.0,0.0,501.79,207.45,8.0,40.14,2023-10-22 20:43:00
2395,670,1,112,1,474.63,274.46,20.0,94.93,379.7,274.46,8.0,30.38,2024-07-04 08:52:00
2396,670,2,190,2,83.5,44.74,0.0,0.0,167.0,89.48,8.0,13.36,2024-07-04 08:52:00
2397,670,3,131,1,251.67,106.11,20.0,50.33,201.34,106.11,8.0,16.11,2024-07-04 08:52:00
2398,670,4,135,4,304.43,128.55,0.0,0.0,1217.72,514.2,8.0,97.42,2024-07-04 08:52:00
2399,670,5,46,2,477.42,229.63,15.0,143.23,811.61,459.26,8.0,64.93,2024-07-04 08:52:00
2400,670,6,95,2,274.64,217.52,5.0,27.46,521.82,435.04,8.0,41.75,2024-07-04 08:52:00
2401,671,1,98,2,374.73,212.83,5.0,37.47,711.99,425.66,8.0,56.96,2024-10-17 17:00:00
2402,672,1,96,1,463.83,237.68,5.0,23.19,440.64,237.68,8.0,35.25,2023-12-05 10:24:00
2403,672,2,103,2,104.39,49.58,20.0,41.76,167.02,99.16,8.0,13.36,2023-12-05 10:24:00
2404,673,1,189,4,521.91,244.3,0.0,0.0,2087.64,977.2,8.0,167.01,2024-10-03 12:13:00
2405,673,2,70,4,661.16,299.35,0.0,0.0,2644.64,1197.4,8.0,211.57,2024-10-03 12:13:00
2406,673,3,105,3,88.42,40.48,20.0,53.05,212.21,121.44,8.0,16.98,2024-10-03 12:13:00
2407,673,4,177,2,115.0,78.95,0.0,0.0,230.0,157.9,8.0,18.4,2024-10-03 12:13:00
2408,673,5,3,4,18.77,9.78,0.0,0.0,75.08,39.12,8.0,6.01,2024-10-03 12:13:00
2409,673,6,107,3,483.34,257.7,10.0,145.0,1305.02,773.1,8.0,104.4,2024-10-03 12:13:00
2410,674,1,19,1,421.77,218.83,0.0,0.0,421.77,218.83,8.0,33.74,2023-05-12 18:44:00
2411,674,2,164,1,469.49,233.23,20.0,93.9,375.59,233.23,8.0,30.05,2023-05-12 18:44:00
2412,675,1,102,1,139.99,59.54,0.0,0.0,139.99,59.54,8.0,11.2,2023-09-20 18:45:00
2413,675,2,73,1,330.51,192.98,5.0,16.53,313.98,192.98,8.0,25.12,2023-09-20 18:45:00
2414,675,3,138,4,345.22,139.74,0.0,0.0,1380.88,558.96,8.0,110.47,2023-09-20 18:45:00
2415,675,4,74,2,475.92,278.18,5.0,47.59,904.25,556.36,8.0,72.34,2023-09-20 18:45:00
2416,675,5,146,1,29.57,19.85,20.0,5.91,23.66,19.85,8.0,1.89,2023-09-20 18:45:00
2417,675,6,67,5,401.44,168.1,0.0,0.0,2007.2,840.5,8.0,160.58,2023-09-20 18:45:00
2418,676,1,48,1,571.51,255.78,20.0,114.3,457.21,255.78,8.0,36.58,2023-04-25 11:02:00
2419,676,2,22,2,237.34,134.87,0.0,0.0,474.68,269.74,8.0,37.97,2023-04-25 11:02:00
2420,676,3,196,4,403.42,237.92,5.0,80.68,1533.0,951.68,8.0,122.64,2023-04-25 11:02:00
2421,676,4,178,5,176.35,98.75,0.0,0.0,881.75,493.75,8.0,70.54,2023-04-25 11:02:00
2422,677,1,186,1,387.57,251.29,5.0,19.38,368.19,251.29,8.0,29.46,2024-05-30 20:12:00
2423,677,2,82,5,372.71,186.16,5.0,93.18,1770.37,930.8,8.0,141.63,2024-05-30 20:12:00
2424,678,1,40,2,356.48,239.78,10.0,71.3,641.66,479.56,8.0,51.33,2024-10-21 08:25:00
2425,678,2,75,2,71.89,50.85,0.0,0.0,143.78,101.7,8.0,11.5,2024-10-21 08:25:00
2426,678,3,130,2,123.25,54.27,15.0,36.98,209.52,108.54,8.0,16.76,2024-10-21 08:25:00
2427,678,4,17,3,146.95,111.41,20.0,88.17,352.68,334.23,8.0,28.21,2024-10-21 08:25:00
2428,679,1,143,5,66.47,38.32,15.0,49.85,282.5,191.6,8.0,22.6,2023-09-09 17:33:00
2429,679,2,42,3,455.3,222.12,5.0,68.3,1297.6,666.36,8.0,103.81,2023-09-09 17:33:00
2430,679,3,37,1,123.99,59.0,10.0,12.4,111.59,59.0,8.0,8.93,2023-09-09 17:33:00
2431,680,1,83,2,261.9,128.67,15.0,78.57,445.23,257.34,8.0,35.62,2024-09-25 19:10:00
2432,680,2,95,1,274.64,217.52,5.0,13.73,260.91,217.52,8.0,20.87,2024-09-25 19:10:00
2433,680,3,10,4,55.16,32.58,15.0,33.1,187.54,130.32,8.0,15.0,2024-09-25 19:10:00
2434,680,4,37,1,123.99,59.0,10.0,12.4,111.59,59.0,8.0,8.93,2024-09-25 19:10:00
2435,680,5,27,5,478.22,211.98,20.0,478.22,1912.88,1059.9,8.0,153.03,2024-09-25 19:10:00
2436,680,6,176,1,89.49,62.33,20.0,17.9,71.59,62.33,8.0,5.73,2024-09-25 19:10:00
2437,681,1,167,4,600.88,287.87,5.0,120.18,2283.34,1151.48,8.0,182.67,2024-07-31 16:04:00
2438,682,1,126,4,109.67,47.25,0.0,0.0,438.68,189.0,8.0,35.09,2024-04-05 19:15:00
2439,682,2,157,2,481.62,203.9,20.0,192.65,770.59,407.8,8.0,61.65,2024-04-05 19:15:00
2440,682,3,65,4,282.14,151.36,0.0,0.0,1128.56,605.44,8.0,90.28,2024-04-05 19:15:00
2441,682,4,89,5,150.97,105.52,0.0,0.0,754.85,527.6,8.0,60.39,2024-04-05 19:15:00
2442,682,5,163,3,134.81,87.34,0.0,0.0,404.43,262.02,8.0,32.35,2024-04-05 19:15:00
2443,682,6,117,2,198.75,144.86,0.0,0.0,397.5,289.72,8.0,31.8,2024-04-05 19:15:00
2444,683,1,37,4,123.99,59.0,10.0,49.6,446.36,236.0,8.0,35.71,2023-01-22 14:51:00
2445,683,2,11,5,398.08,171.93,0.0,0.0,1990.4,859.65,8.0,159.23,2023-01-22 14:51:00
2446,683,3,118,2,460.35,256.22,15.0,138.1,782.6,512.44,8.0,62.61,2023-01-22 14:51:00
2447,684,1,100,3,83.97,50.31,20.0,50.38,201.53,150.93,8.0,16.12,2024-04-16 19:28:00
2448,684,2,119,4,336.47,170.63,5.0,67.29,1278.59,682.52,8.0,102.29,2024-04-16 19:28:00
2449,684,3,94,2,512.35,247.39,0.0,0.0,1024.7,494.78,8.0,81.98,2024-04-16 19:28:00
2450,684,4,87,5,511.62,242.83,10.0,255.81,2302.29,1214.15,8.0,184.18,2024-04-16 19:28:00
2451,685,1,119,4,336.47,170.63,5.0,67.29,1278.59,682.52,8.0,102.29,2024-11-06 20:39:00
2452,685,2,141,3,492.42,240.97,0.0,0.0,1477.26,722.91,8.0,118.18,2024-11-06 20:39:00
2453,685,3,196,3,403.42,237.92,5.0,60.51,1149.75,713.76,8.0,91.98,2024-11-06 20:39:00
2454,686,1,106,5,146.53,64.57,0.0,0.0,732.65,322.85,8.0,58.61,2023-11-04 21:49:00
2455,686,2,14,2,499.29,238.2,0.0,0.0,998.58,476.4,8.0,79.89,2023-11-04 21:49:00
2456,686,3,52,4,88.44,67.96,15.0,53.06,300.7,271.84,8.0,24.06,2023-11-04 21:49:00
2457,686,4,56,5,191.12,108.7,0.0,0.0,955.6,543.5,8.0,76.45,2023-11-04 21:49:00
2458,686,5,87,4,511.62,242.83,10.0,204.65,1841.83,971.32,8.0,147.35,2023-11-04 21:49:00
2459,687,1,145,2,20.38,8.44,20.0,8.15,32.61,16.88,8.0,2.61,2023-06-26 12:47:00
2460,687,2,197,2,97.84,81.05,10.0,19.57,176.11,162.1,8.0,14.09,2023-06-26 12:47:00
2461,687,3,40,4,356.48,239.78,10.0,142.59,1283.33,959.12,8.0,102.67,2023-06-26 12:47:00
2462,687,4,165,3,352.39,158.58,10.0,105.72,951.45,475.74,8.0,76.12,2023-06-26 12:47:00
2463,687,5,103,4,104.39,49.58,20.0,83.51,334.05,198.32,8.0,26.72,2023-06-26 12:47:00
2464,687,6,148,2,516.71,267.58,0.0,0.0,1033.42,535.16,8.0,82.67,2023-06-26 12:47:00
2465,688,1,10,1,55.16,32.58,15.0,8.27,46.89,32.58,8.0,3.75,2024-09-19 16:47:00
2466,688,2,174,1,218.67,92.93,10.0,21.87,196.8,92.93,8.0,15.74,2024-09-19 16:47:00
2467,688,3,25,3,550.97,246.59,15.0,247.94,1404.97,739.77,8.0,112.4,2024-09-19 16:47:00
2468,688,4,17,1,146.95,111.41,20.0,29.39,117.56,111.41,8.0,9.4,2024-09-19 16:47:00
2469,688,5,22,3,237.34,134.87,0.0,0.0,712.02,404.61,8.0,56.96,2024-09-19 16:47:00
2470,688,6,6,3,400.14,230.48,15.0,180.06,1020.36,691.44,8.0,81.63,2024-09-19 16:47:00
2471,689,1,122,3,225.99,106.23,15.0,101.7,576.27,318.69,8.0,46.1,2024-09-30 13:37:00
2472,689,2,87,3,511.62,242.83,10.0,153.49,1381.37,728.49,8.0,110.51,2024-09-30 13:37:00
2473,689,3,181,1,518.17,219.59,20.0,103.63,414.54,219.59,8.0,33.16,2024-09-30 13:37:00
2474,689,4,45,5,97.88,45.0,20.0,97.88,391.52,225.0,8.0,31.32,2024-09-30 13:37:00
2475,690,1,161,2,151.21,64.91,15.0,45.36,257.06,129.82,8.0,20.56,2024-02-24 10:35:00
2476,690,2,121,1,439.97,205.82,0.0,0.0,439.97,205.82,8.0,35.2,2024-02-24 10:35:00
2477,690,3,180,2,199.42,148.66,20.0,79.77,319.07,297.32,8.0,25.53,2024-02-24 10:35:00
2478,690,4,72,4,283.92,214.94,15.0,170.35,965.33,859.76,8.0,77.23,2024-02-24 10:35:00
2479,690,5,177,1,115.0,78.95,0.0,0.0,115.0,78.95,8.0,9.2,2024-02-24 10:35:00
2480,691,1,113,2,103.85,45.02,0.0,0.0,207.7,90.04,8.0,16.62,2023-01-21 17:44:00
2481,691,2,150,4,280.85,166.57,5.0,56.17,1067.23,666.28,8.0,85.38,2023-01-21 17:44:00
2482,691,3,147,1,185.39,136.89,5.0,9.27,176.12,136.89,8.0,14.09,2023-01-21 17:44:00
2483,692,1,160,4,264.09,209.42,20.0,211.27,845.09,837.68,8.0,67.61,2024-01-14 09:11:00
2484,692,2,77,2,154.02,121.89,0.0,0.0,308.04,243.78,8.0,24.64,2024-01-14 09:11:00
2485,693,1,5,2,117.35,54.93,15.0,35.2,199.5,109.86,8.0,15.96,2023-03-27 13:38:00
2486,693,2,160,3,264.09,209.42,20.0,158.45,633.82,628.26,8.0,50.71,2023-03-27 13:38:00
2487,693,3,152,3,275.12,139.93,0.0,0.0,825.36,419.79,8.0,66.03,2023-03-27 13:38:00
2488,693,4,107,2,483.34,257.7,10.0,96.67,870.01,515.4,8.0,69.6,2023-03-27 13:38:00
2489,694,1,180,3,199.42,148.66,20.0,119.65,478.61,445.98,8.0,38.29,2023-06-20 08:41:00
2490,694,2,79,4,501.79,207.45,0.0,0.0,2007.16,829.8,8.0,160.57,2023-06-20 08:41:00
2491,695,1,86,5,189.1,83.63,10.0,94.55,850.95,418.15,8.0,68.08,2024-11-03 15:42:00
2492,696,1,98,3,374.73,212.83,5.0,56.21,1067.98,638.49,8.0,85.44,2023-11-06 14:12:00
2493,696,2,100,4,83.97,50.31,20.0,67.18,268.7,201.24,8.0,21.5,2023-11-06 14:12:00
2494,696,3,10,3,55.16,32.58,15.0,24.82,140.66,97.74,8.0,11.25,2023-11-06 14:12:00
2495,696,4,178,3,176.35,98.75,0.0,0.0,529.05,296.25,8.0,42.32,2023-11-06 14:12:00
2496,697,1,73,1,330.51,192.98,5.0,16.53,313.98,192.98,8.0,25.12,2023-09-25 16:12:00
2497,697,2,69,3,194.88,101.55,0.0,0.0,584.64,304.65,8.0,46.77,2023-09-25 16:12:00
2498,697,3,22,5,237.34,134.87,0.0,0.0,1186.7,674.35,8.0,94.94,2023-09-25 16:12:00
2499,697,4,116,1,45.39,19.65,15.0,6.81,38.58,19.65,8.0,3.09,2023-09-25 16:12:00
2500,698,1,61,1,139.21,86.85,10.0,13.92,125.29,86.85,8.0,10.02,2024-01-18 09:09:00
2501,698,2,200,3,400.86,233.39,5.0,60.13,1142.45,700.17,8.0,91.4,2024-01-18 09:09:00
2502,698,3,23,5,459.09,290.77,20.0,459.09,1836.36,1453.85,8.0,146.91,2024-01-18 09:09:00
2503,698,4,20,1,68.1,48.05,5.0,3.4,64.7,48.05,8.0,5.18,2024-01-18 09:09:00
2504,698,5,3,2,18.77,9.78,0.0,0.0,37.54,19.56,8.0,3.0,2024-01-18 09:09:00
2505,699,1,36,1,422.49,187.12,10.0,42.25,380.24,187.12,8.0,30.42,2024-09-19 09:03:00
2506,699,2,52,1,88.44,67.96,15.0,13.27,75.17,67.96,8.0,6.01,2024-09-19 09:03:00
2507,699,3,191,4,566.98,264.16,0.0,0.0,2267.92,1056.64,8.0,181.43,2024-09-19 09:03:00
2508,699,4,21,2,262.01,180.17,0.0,0.0,524.02,360.34,8.0,41.92,2024-09-19 09:03:00
2509,699,5,48,2,571.51,255.78,20.0,228.6,914.42,511.56,8.0,73.15,2024-09-19 09:03:00
2510,699,6,24,1,343.12,179.71,15.0,51.47,291.65,179.71,8.0,23.33,2024-09-19 09:03:00
2511,700,1,127,5,147.27,66.77,20.0,147.27,589.08,333.85,8.0,47.13,2024-05-02 21:12:00
2512,700,2,155,1,485.13,253.71,0.0,0.0,485.13,253.71,8.0,38.81,2024-05-02 21:12:00
2513,700,3,181,4,518.17,219.59,20.0,414.54,1658.14,878.36,8.0,132.65,2024-05-02 21:12:00
2514,700,4,48,2,571.51,255.78,20.0,228.6,914.42,511.56,8.0,73.15,2024-05-02 21:12:00
2515,700,5,121,5,439.97,205.82,0.0,0.0,2199.85,1029.1,8.0,175.99,2024-05-02 21:12:00
2516,700,6,74,1,475.92,278.18,5.0,23.8,452.12,278.18,8.0,36.17,2024-05-02 21:12:00
2517,701,1,195,2,595.12,269.61,5.0,59.51,1130.73,539.22,8.0,90.46,2023-07-13 19:07:00
2518,701,2,20,2,68.1,48.05,5.0,6.81,129.39,96.1,8.0,10.35,2023-07-13 19:07:00
2519,701,3,49,4,314.94,172.01,0.0,0.0,1259.76,688.04,8.0,100.78,2023-07-13 19:07:00
2520,701,4,48,5,571.51,255.78,20.0,571.51,2286.04,1278.9,8.0,182.88,2023-07-13 19:07:00
2521,701,5,83,3,261.9,128.67,15.0,117.85,667.85,386.01,8.0,53.43,2023-07-13 19:07:00
2522,701,6,194,5,136.02,57.34,10.0,68.01,612.09,286.7,8.0,48.97,2023-07-13 19:07:00
2523,702,1,175,1,397.38,163.46,0.0,0.0,397.38,163.46,8.0,31.79,2023-09-04 16:00:00
2524,702,2,65,1,282.14,151.36,0.0,0.0,282.14,151.36,8.0,22.57,2023-09-04 16:00:00
2525,702,3,73,4,330.51,192.98,5.0,66.1,1255.94,771.92,8.0,100.48,2023-09-04 16:00:00
2526,702,4,194,3,136.02,57.34,10.0,40.81,367.25,172.02,8.0,29.38,2023-09-04 16:00:00
2527,702,5,42,1,455.3,222.12,5.0,22.77,432.53,222.12,8.0,34.6,2023-09-04 16:00:00
2528,702,6,17,5,146.95,111.41,20.0,146.95,587.8,557.05,8.0,47.02,2023-09-04 16:00:00
2529,703,1,198,1,168.14,125.61,0.0,0.0,168.14,125.61,8.0,13.45,2024-11-21 09:20:00
2530,703,2,93,5,258.66,193.7,15.0,194.0,1099.3,968.5,8.0,87.94,2024-11-21 09:20:00
2531,703,3,179,3,115.5,77.62,20.0,69.3,277.2,232.86,8.0,22.18,2024-11-21 09:20:00
2532,703,4,175,3,397.38,163.46,0.0,0.0,1192.14,490.38,8.0,95.37,2024-11-21 09:20:00
2533,703,5,156,4,602.27,294.49,15.0,361.36,2047.72,1177.96,8.0,163.82,2024-11-21 09:20:00
2534,704,1,49,3,314.94,172.01,0.0,0.0,944.82,516.03,8.0,75.59,2024-05-15 13:34:00
2535,704,2,59,4,235.51,112.8,0.0,0.0,942.04,451.2,8.0,75.36,2024-05-15 13:34:00
2536,704,3,151,4,93.74,40.62,15.0,56.24,318.72,162.48,8.0,25.5,2024-05-15 13:34:00
2537,704,4,44,4,327.63,173.17,0.0,0.0,1310.52,692.68,8.0,104.84,2024-05-15 13:34:00
2538,704,5,11,3,398.08,171.93,0.0,0.0,1194.24,515.79,8.0,95.54,2024-05-15 13:34:00
2539,704,6,177,4,115.0,78.95,0.0,0.0,460.0,315.8,8.0,36.8,2024-05-15 13:34:00
2540,705,1,82,2,372.71,186.16,5.0,37.27,708.15,372.32,8.0,56.65,2024-01-30 14:01:00
2541,705,2,98,4,374.73,212.83,5.0,74.95,1423.97,851.32,8.0,113.92,2024-01-30 14:01:00
2542,706,1,101,4,87.5,55.4,0.0,0.0,350.0,221.6,8.0,28.0,2023-07-08 11:06:00
2543,707,1,72,4,283.92,214.94,15.0,170.35,965.33,859.76,8.0,77.23,2023-11-07 21:54:00
2544,707,2,59,4,235.51,112.8,0.0,0.0,942.04,451.2,8.0,75.36,2023-11-07 21:54:00
2545,707,3,49,4,314.94,172.01,0.0,0.0,1259.76,688.04,8.0,100.78,2023-11-07 21:54:00
2546,707,4,125,2,209.65,144.3,0.0,0.0,419.3,288.6,8.0,33.54,2023-11-07 21:54:00
2547,707,5,156,4,602.27,294.49,15.0,361.36,2047.72,1177.96,8.0,163.82,2023-11-07 21:54:00
2548,708,1,61,4,139.21,86.85,10.0,55.68,501.16,347.4,8.0,40.09,2024-05-03 17:18:00
2549,708,2,133,2,410.5,200.28,5.0,41.05,779.95,400.56,8.0,62.4,2024-05-03 17:18:00
2550,709,1,110,5,539.34,225.0,20.0,539.34,2157.36,1125.0,8.0,172.59,2024-10-07 12:43:00
2551,709,2,157,3,481.62,203.9,20.0,288.97,1155.89,611.7,8.0,92.47,2024-10-07 12:43:00
2552,709,3,32,3,604.09,279.33,0.0,0.0,1812.27,837.99,8.0,144.98,2024-10-07 12:43:00
2553,709,4,154,3,261.32,153.71,5.0,39.2,744.76,461.13,8.0,59.58,2024-10-07 12:43:00
2554,709,5,34,2,184.23,87.11,0.0,0.0,368.46,174.22,8.0,29.48,2024-10-07 12:43:00
2555,710,1,84,2,324.65,146.51,0.0,0.0,649.3,293.02,8.0,51.94,2024-01-14 14:15:00
2556,710,2,177,3,115.0,78.95,0.0,0.0,345.0,236.85,8.0,27.6,2024-01-14 14:15:00
2557,711,1,147,2,185.39,136.89,5.0,18.54,352.24,273.78,8.0,28.18,2023-07-19 10:20:00
2558,711,2,59,4,235.51,112.8,0.0,0.0,942.04,451.2,8.0,75.36,2023-07-19 10:20:00
2559,711,3,182,5,413.03,165.32,5.0,103.26,1961.89,826.6,8.0,156.95,2023-07-19 10:20:00
2560,711,4,152,4,275.12,139.93,0.0,0.0,1100.48,559.72,8.0,88.04,2023-07-19 10:20:00
2561,711,5,157,1,481.62,203.9,20.0,96.32,385.3,203.9,8.0,30.82,2023-07-19 10:20:00
2562,711,6,61,3,139.21,86.85,10.0,41.76,375.87,260.55,8.0,30.07,2023-07-19 10:20:00
2563,712,1,187,2,434.92,291.94,5.0,43.49,826.35,583.88,8.0,66.11,2024-06-25 15:29:00
2564,712,2,69,3,194.88,101.55,0.0,0.0,584.64,304.65,8.0,46.77,2024-06-25 15:29:00
2565,712,3,18,2,46.7,35.47,10.0,9.34,84.06,70.94,8.0,6.72,2024-06-25 15:29:00
2566,712,4,116,3,45.39,19.65,15.0,20.43,115.74,58.95,8.0,9.26,2024-06-25 15:29:00
2567,712,5,100,1,83.97,50.31,20.0,16.79,67.18,50.31,8.0,5.37,2024-06-25 15:29:00
2568,713,1,82,5,372.71,186.16,5.0,93.18,1770.37,930.8,8.0,141.63,2024-05-09 16:09:00
2569,713,2,125,5,209.65,144.3,0.0,0.0,1048.25,721.5,8.0,83.86,2024-05-09 16:09:00
2570,713,3,81,2,256.94,151.36,0.0,0.0,513.88,302.72,8.0,41.11,2024-05-09 16:09:00
2571,714,1,135,3,304.43,128.55,0.0,0.0,913.29,385.65,8.0,73.06,2023-03-04 19:56:00
2572,714,2,130,2,123.25,54.27,15.0,36.98,209.52,108.54,8.0,16.76,2023-03-04 19:56:00
2573,715,1,165,2,352.39,158.58,10.0,70.48,634.3,317.16,8.0,50.74,2023-10-31 08:01:00
2574,715,2,196,4,403.42,237.92,5.0,80.68,1533.0,951.68,8.0,122.64,2023-10-31 08:01:00
2575,715,3,108,4,536.66,277.85,0.0,0.0,2146.64,1111.4,8.0,171.73,2023-10-31 08:01:00
2576,715,4,21,5,262.01,180.17,0.0,0.0,1310.05,900.85,8.0,104.8,2023-10-31 08:01:00
2577,715,5,95,2,274.64,217.52,5.0,27.46,521.82,435.04,8.0,41.75,2023-10-31 08:01:00
2578,715,6,120,5,484.06,198.56,0.0,0.0,2420.3,992.8,8.0,193.62,2023-10-31 08:01:00
2579,716,1,42,3,455.3,222.12,5.0,68.3,1297.6,666.36,8.0,103.81,2024-12-24 17:29:00
2580,716,2,151,1,93.74,40.62,15.0,14.06,79.68,40.62,8.0,6.37,2024-12-24 17:29:00
2581,716,3,33,1,123.23,59.98,0.0,0.0,123.23,59.98,8.0,9.86,2024-12-24 17:29:00
2582,717,1,112,5,474.63,274.46,20.0,474.63,1898.52,1372.3,8.0,151.88,2024-01-20 16:01:00
2583,717,2,166,1,165.37,111.44,5.0,8.27,157.1,111.44,8.0,12.57,2024-01-20 16:01:00
2584,717,3,83,3,261.9,128.67,15.0,117.85,667.85,386.01,8.0,53.43,2024-01-20 16:01:00
2585,717,4,102,3,139.99,59.54,0.0,0.0,419.97,178.62,8.0,33.6,2024-01-20 16:01:00
2586,717,5,46,5,477.42,229.63,15.0,358.06,2029.04,1148.15,8.0,162.32,2024-01-20 16:01:00
2587,717,6,84,5,324.65,146.51,0.0,0.0,1623.25,732.55,8.0,129.86,2024-01-20 16:01:00
2588,718,1,134,2,137.24,65.62,15.0,41.17,233.31,131.24,8.0,18.66,2023-03-11 10:09:00
2589,719,1,127,4,147.27,66.77,20.0,117.82,471.26,267.08,8.0,37.7,2023-03-25 14:21:00
2590,720,1,54,4,266.14,117.9,0.0,0.0,1064.56,471.6,8.0,85.16,2024-12-12 10:35:00
2591,721,1,165,2,352.39,158.58,10.0,70.48,634.3,317.16,8.0,50.74,2024-11-30 16:01:00
2592,722,1,82,4,372.71,186.16,5.0,74.54,1416.3,744.64,8.0,113.3,2023-06-06 21:08:00
2593,722,2,83,1,261.9,128.67,15.0,39.28,222.62,128.67,8.0,17.81,2023-06-06 21:08:00
2594,722,3,100,5,83.97,50.31,20.0,83.97,335.88,251.55,8.0,26.87,2023-06-06 21:08:00
2595,722,4,194,3,136.02,57.34,10.0,40.81,367.25,172.02,8.0,29.38,2023-06-06 21:08:00
2596,722,5,163,4,134.81,87.34,0.0,0.0,539.24,349.36,8.0,43.14,2023-06-06 21:08:00
2597,723,1,59,4,235.51,112.8,0.0,0.0,942.04,451.2,8.0,75.36,2023-07-24 17:02:00
2598,723,2,150,1,280.85,166.57,5.0,14.04,266.81,166.57,8.0,21.34,2023-07-24 17:02:00
2599,724,1,138,5,345.22,139.74,0.0,0.0,1726.1,698.7,8.0,138.09,2023-06-18 14:13:00
2600,724,2,2,3,319.65,142.47,0.0,0.0,958.95,427.41,8.0,76.72,2023-06-18 14:13:00
2601,725,1,84,4,324.65,146.51,0.0,0.0,1298.6,586.04,8.0,103.89,2024-09-14 12:21:00
2602,725,2,67,1,401.44,168.1,0.0,0.0,401.44,168.1,8.0,32.12,2024-09-14 12:21:00
