transaction_id,transaction_code,transaction_date,store_id,customer_id,cashier_id,transaction_type,channel,subtotal_amount,discount_amount,tax_amount,total_amount,loyalty_points_earned,loyalty_points_redeemed,notes,created_at
922,TXN00000922,2023-12-08 17:15:00,7,361,6,SALE,ONLINE,3483.73,383.82,247.99,3347.9,3347,0,,2023-12-08 17:15:00
923,TXN00000923,2023-07-27 09:13:00,4,168,3,SALE,IN_STORE,5053.54,436.81,369.34,4986.07,4986,0,,2023-07-27 09:13:00
924,TXN00000924,2024-12-14 21:41:00,9,77,3,SALE,ONLINE,330.51,16.53,25.12,339.1,339,0,,2024-12-14 21:41:00
925,TXN00000925,2023-05-05 19:37:00,13,486,9,SALE,IN_STORE,3503.08,266.54,258.92,3495.46,3495,0,,2023-05-05 19:37:00
926,TXN00000926,2023-12-23 14:10:00,17,393,4,SALE,ONLINE,2648.32,39.88,208.68,2817.12,2817,0,,2023-12-23 14:10:00
927,TXN00000927,2024-04-05 16:28:00,17,387,22,SALE,MOBILE,3161.88,276.25,230.86,3116.49,3116,0,,2024-04-05 16:28:00
928,TXN00000928,2024-01-08 20:55:00,11,217,20,SALE,MOBILE,2099.87,115.43,158.76,2143.2,2143,0,,2024-01-08 20:55:00
929,TXN00000929,2023-12-07 08:08:00,3,220,10,SALE,ONLINE,398.08,0.0,31.85,429.93,429,0,,2023-12-07 08:08:00
930,TXN00000930,2023-03-16 11:08:00,19,119,41,SALE,MOBILE,4766.7,79.21,375.0,5062.49,5062,0,,2023-03-16 11:08:00
931,TXN00000931,2023-04-13 12:19:00,18,350,40,SALE,MOBILE,2462.43,82.34,190.41,2570.5,2570,0,,2023-04-13 12:19:00
932,TXN00000932,2024-12-07 11:27:00,5,436,24,SALE,MOBILE,2581.12,375.59,176.44,2381.97,2381,0,,2024-12-07 11:27:00
933,TXN00000933,2023-03-13 16:13:00,10,491,13,SALE,IN_STORE,1110.83,20.65,87.21,1177.39,1177,0,,2023-03-13 16:13:00
934,TXN00000934,2024-10-22 08:40:00,20,431,34,SALE,IN_STORE,1460.17,262.74,95.8,1293.23,1293,0,,2024-10-22 08:40:00
935,TXN00000935,2024-07-20 15:22:00,9,105,50,SALE,ONLINE,23.06,0.0,1.84,24.9,24,0,,2024-07-20 15:22:00
936,TXN00000936,2024-04-11 10:50:00,17,341,17,SALE,MOBILE,2051.04,140.06,152.88,2063.86,2063,0,,2024-04-11 10:50:00
937,TXN00000937,2024-08-07 08:20:00,16,80,25,SALE,MOBILE,1782.63,267.39,121.22,1636.46,1636,0,,2024-08-07 08:20:00
938,TXN00000938,2023-02-24 16:55:00,8,201,12,SALE,IN_STORE,821.52,81.22,59.22,799.52,799,0,,2023-02-24 16:55:00
939,TXN00000939,2023-08-11 17:41:00,7,404,48,SALE,ONLINE,7201.48,335.08,549.31,7415.71,7415,0,,2023-08-11 17:41:00
940,TXN00000940,2024-08-22 09:40:00,14,337,21,SALE,MOBILE,2269.54,229.1,163.24,2203.68,2203,0,,2024-08-22 09:40:00
941,TXN00000941,2023-07-28 13:35:00,19,277,15,SALE,IN_STORE,5129.24,193.34,394.87,5330.77,5330,0,,2023-07-28 13:35:00
942,TXN00000942,2024-08-07 13:16:00,10,11,29,SALE,MOBILE,3587.96,60.88,282.17,3809.25,3809,0,,2024-08-07 13:16:00
943,TXN00000943,2024-08-07 10:28:00,15,,22,SALE,IN_STORE,455.3,22.77,34.6,467.13,467,0,,2024-08-07 10:28:00
944,TXN00000944,2024-05-24 19:07:00,15,467,38,SALE,MOBILE,1155.07,41.3,89.1,1202.87,1202,0,,2024-05-24 19:07:00
945,TXN00000945,2024-11-22 20:06:00,8,15,13,SALE,IN_STORE,1212.3,0.0,96.99,1309.29,1309,0,,2024-11-22 20:06:00
946,TXN00000946,2024-05-15 17:51:00,2,284,16,SALE,MOBILE,3223.04,156.81,245.3,3311.53,3311,0,,2024-05-15 17:51:00
947,TXN00000947,2023-02-11 11:01:00,13,409,21,SALE,IN_STORE,1194.15,169.23,82.0,1106.92,1106,0,,2023-02-11 11:01:00
948,TXN00000948,2023-06-16 11:55:00,3,447,20,SALE,IN_STORE,5771.04,635.09,410.88,5546.83,5546,0,,2023-06-16 11:55:00
949,TXN00000949,2024-06-07 11:03:00,9,377,39,SALE,IN_STORE,6007.0,254.96,460.16,6212.2,6212,0,,2024-06-07 11:03:00
950,TXN00000950,2023-06-05 09:13:00,2,375,30,SALE,MOBILE,1488.84,71.59,113.38,1530.63,1530,0,,2023-06-05 09:13:00
951,TXN00000951,2024-11-20 09:07:00,4,382,7,SALE,IN_STORE,1498.92,74.95,113.92,1537.89,1537,0,,2024-11-20 09:07:00
952,TXN00000952,2024-04-02 10:46:00,4,17,40,SALE,MOBILE,2470.32,0.0,197.63,2667.95,2667,0,,2024-04-02 10:46:00
953,TXN00000953,2024-01-25 13:13:00,10,221,12,SALE,IN_STORE,3742.61,349.15,271.47,3664.93,3664,0,,2024-01-25 13:13:00
954,TXN00000954,2024-07-25 18:25:00,10,,9,SALE,IN_STORE,6319.69,186.82,490.63,6623.5,6623,0,,2024-07-25 18:25:00
955,TXN00000955,2023-12-25 19:24:00,7,188,14,SALE,MOBILE,83.5,0.0,6.68,90.18,90,0,,2023-12-25 19:24:00
956,TXN00000956,2024-12-12 17:31:00,20,399,15,SALE,ONLINE,395.59,0.0,31.65,427.24,427,0,,2024-12-12 17:31:00
957,TXN00000957,2024-01-03 16:20:00,5,218,2,SALE,IN_STORE,3385.92,36.96,267.92,3616.88,3616,0,,2024-01-03 16:20:00
958,TXN00000958,2024-09-20 10:30:00,2,186,11,SALE,MOBILE,346.68,59.36,22.99,310.31,310,0,,2024-09-20 10:30:00
959,TXN00000959,2023-03-29 14:27:00,2,370,17,SALE,IN_STORE,3090.96,180.06,232.88,3143.78,3143,0,,2023-03-29 14:27:00
960,TXN00000960,2023-10-20 08:15:00,8,444,40,SALE,ONLINE,604.09,0.0,48.33,652.42,652,0,,2023-10-20 08:15:00
961,TXN00000961,2024-10-17 15:23:00,16,394,19,SALE,ONLINE,4592.38,393.46,335.91,4534.83,4534,0,,2024-10-17 15:23:00
962,TXN00000962,2023-05-21 21:51:00,9,55,4,SALE,IN_STORE,1732.95,157.84,126.01,1701.12,1701,0,,2023-05-21 21:51:00
963,TXN00000963,2023-01-28 20:58:00,4,,3,SALE,MOBILE,2721.74,245.6,198.09,2674.23,2674,0,,2023-01-28 20:58:00
964,TXN00000964,2024-11-17 13:28:00,17,,2,SALE,MOBILE,1549.1,309.82,99.14,1338.42,1338,0,,2024-11-17 13:28:00
965,TXN00000965,2023-03-28 11:32:00,11,238,7,SALE,IN_STORE,353.68,70.74,22.64,305.58,305,0,,2023-03-28 11:32:00
966,TXN00000966,2023-03-23 08:52:00,15,171,26,SALE,IN_STORE,3571.96,155.2,273.35,3690.11,3690,0,,2023-03-23 08:52:00
967,TXN00000967,2024-08-01 14:11:00,7,,46,SALE,ONLINE,3377.19,87.47,263.18,3552.9,3552,0,,2024-08-01 14:11:00
968,TXN00000968,2023-05-04 16:00:00,9,105,11,SALE,ONLINE,4639.95,346.84,343.45,4636.56,4636,0,,2023-05-04 16:00:00
969,TXN00000969,2023-03-22 13:37:00,13,77,9,SALE,MOBILE,608.86,0.0,48.71,657.57,657,0,,2023-03-22 13:37:00
970,TXN00000970,2023-09-30 14:26:00,1,,4,SALE,ONLINE,1402.1,56.05,107.68,1453.73,1453,0,,2023-09-30 14:26:00
971,TXN00000971,2023-09-16 08:01:00,16,64,21,SALE,IN_STORE,5486.0,340.53,411.63,5557.1,5557,0,,2023-09-16 08:01:00
972,TXN00000972,2023-09-19 17:38:00,11,22,41,SALE,IN_STORE,3237.83,182.94,244.39,3299.28,3299,0,,2023-09-19 17:38:00
973,TXN00000973,2024-12-02 09:52:00,7,225,7,SALE,IN_STORE,3503.04,340.27,253.02,3415.79,3415,0,,2024-12-02 09:52:00
974,TXN00000974,2024-05-06 17:17:00,10,249,12,SALE,IN_STORE,1859.15,151.68,136.6,1844.07,1844,0,,2024-05-06 17:17:00
975,TXN00000975,2024-08-05 09:39:00,19,299,14,SALE,ONLINE,1627.01,211.46,113.25,1528.8,1528,0,,2024-08-05 09:39:00
976,TXN00000976,2024-07-07 21:10:00,17,463,4,SALE,IN_STORE,1836.36,367.27,117.53,1586.62,1586,0,,2024-07-07 21:10:00
977,TXN00000977,2024-07-12 20:05:00,9,,33,SALE,MOBILE,1820.65,158.15,133.0,1795.5,1795,0,,2024-07-12 20:05:00
978,TXN00000978,2023-04-25 09:28:00,19,76,33,SALE,MOBILE,350.1,0.0,28.01,378.11,378,0,,2023-04-25 09:28:00
979,TXN00000979,2023-02-01 21:52:00,10,261,17,SALE,ONLINE,1395.6,0.0,111.65,1507.25,1507,0,,2023-02-01 21:52:00
980,TXN00000980,2024-04-07 13:33:00,5,62,4,SALE,IN_STORE,4473.71,144.09,346.37,4675.99,4675,0,,2024-04-07 13:33:00
981,TXN00000981,2024-04-29 18:05:00,2,164,20,SALE,MOBILE,1949.43,18.74,154.46,2085.15,2085,0,,2024-04-29 18:05:00
982,TXN00000982,2023-03-28 10:32:00,3,343,10,SALE,ONLINE,6461.63,241.65,497.59,6717.57,6717,0,,2023-03-28 10:32:00
983,TXN00000983,2024-05-03 18:40:00,19,344,38,SALE,ONLINE,194.88,0.0,15.59,210.47,210,0,,2024-05-03 18:40:00
984,TXN00000984,2024-08-17 14:07:00,9,46,32,SALE,ONLINE,3638.66,598.25,243.23,3283.64,3283,0,,2024-08-17 14:07:00
985,TXN00000985,2024-01-22 13:06:00,18,371,39,SALE,ONLINE,3701.54,570.92,250.45,3381.07,3381,0,,2024-01-22 13:06:00
986,TXN00000986,2023-09-29 17:27:00,13,369,33,SALE,ONLINE,779.52,0.0,62.36,841.88,841,0,,2023-09-29 17:27:00
987,TXN00000987,2024-07-28 13:06:00,15,,35,SALE,IN_STORE,3409.02,657.01,220.16,2972.17,2972,0,,2024-07-28 13:06:00
988,TXN00000988,2023-08-16 12:34:00,17,492,17,SALE,ONLINE,693.77,30.54,53.05,716.28,716,0,,2023-08-16 12:34:00
989,TXN00000989,2024-06-23 15:38:00,5,386,38,SALE,MOBILE,1197.0,210.97,78.87,1064.9,1064,0,,2024-06-23 15:38:00
990,TXN00000990,2023-07-29 19:26:00,20,84,31,SALE,MOBILE,978.42,48.92,74.36,1003.86,1003,0,,2023-07-29 19:26:00
991,TXN00000991,2023-02-14 12:20:00,1,128,32,SALE,IN_STORE,3436.66,395.11,243.33,3284.88,3284,0,,2023-02-14 12:20:00
992,TXN00000992,2023-11-22 18:02:00,20,,37,SALE,ONLINE,418.39,69.3,27.93,377.02,377,0,,2023-11-22 18:02:00
993,TXN00000993,2024-05-10 19:04:00,3,380,47,SALE,IN_STORE,6816.79,660.82,492.48,6648.45,6648,0,,2024-05-10 19:04:00
994,TXN00000994,2023-04-10 12:05:00,15,75,26,SALE,MOBILE,4770.85,293.91,358.16,4835.1,4835,0,,2023-04-10 12:05:00
995,TXN00000995,2024-11-10 16:39:00,9,316,36,SALE,ONLINE,2271.5,454.3,145.38,1962.58,1962,0,,2024-11-10 16:39:00
996,TXN00000996,2023-04-03 13:21:00,13,353,4,SALE,MOBILE,4929.44,555.38,349.93,4723.99,4723,0,,2023-04-03 13:21:00
997,TXN00000997,2024-01-26 19:02:00,12,476,15,SALE,MOBILE,2008.14,33.9,157.95,2132.19,2132,0,,2024-01-26 19:02:00
998,TXN00000998,2024-03-07 13:15:00,18,107,24,SALE,MOBILE,3461.88,164.62,263.78,3561.04,3561,0,,2024-03-07 13:15:00
999,TXN00000999,2023-01-26 17:41:00,13,26,44,SALE,ONLINE,5170.27,356.63,385.09,5198.73,5198,0,,2023-01-26 17:41:00
1000,TXN00001000,2024-02-25 08:20:00,20,255,49,SALE,ONLINE,5134.46,278.47,388.48,5244.47,5244,0,,2024-02-25 08:20:00
1001,TXN00001001,2023-11-12 20:20:00,1,401,28,SALE,IN_STORE,934.9,140.24,63.57,858.23,858,0,,2023-11-12 20:20:00
1002,TXN00001002,2024-01-26 20:08:00,9,449,23,SALE,IN_STORE,5777.7,467.21,424.84,5735.33,5735,0,,2024-01-26 20:08:00
1003,TXN00001003,2024-03-11 10:54:00,1,346,12,SALE,ONLINE,859.08,58.73,64.03,864.38,864,0,,2024-03-11 10:54:00
1004,TXN00001004,2023-11-15 14:08:00,16,243,12,SALE,ONLINE,612.29,117.78,39.55,534.06,534,0,,2023-11-15 14:08:00
1005,TXN00001005,2024-05-30 21:16:00,3,498,34,SALE,ONLINE,4446.97,213.31,338.69,4572.35,4572,0,,2024-05-30 21:16:00
1006,TXN00001006,2023-07-20 21:05:00,16,66,1,SALE,ONLINE,4010.93,369.12,291.34,3933.15,3933,0,,2023-07-20 21:05:00
1007,TXN00001007,2023-09-27 21:10:00,5,210,22,SALE,IN_STORE,4059.29,472.29,286.95,3873.95,3873,0,,2023-09-27 21:10:00
1008,TXN00001008,2024-01-31 21:48:00,12,374,20,SALE,IN_STORE,5071.86,529.7,363.37,4905.53,4905,0,,2024-01-31 21:48:00
1009,TXN00001009,2024-05-30 13:56:00,18,120,17,SALE,ONLINE,1162.02,51.18,88.87,1199.71,1199,0,,2024-05-30 13:56:00
1010,TXN00001010,2023-07-21 21:56:00,15,75,13,SALE,IN_STORE,466.42,0.0,37.31,503.73,503,0,,2023-07-21 21:56:00
1011,TXN00001011,2024-05-18 18:39:00,10,315,2,SALE,IN_STORE,3034.99,53.96,238.47,3219.5,3219,0,,2024-05-18 18:39:00
1012,TXN00001012,2023-03-16 15:22:00,18,87,3,SALE,ONLINE,3536.02,567.38,237.5,3206.14,3206,0,,2023-03-16 15:22:00
1013,TXN00001013,2024-05-30 21:09:00,8,280,3,SALE,MOBILE,1830.32,105.64,137.97,1862.65,1862,0,,2024-05-30 21:09:00
1014,TXN00001014,2024-02-10 15:30:00,17,,17,SALE,ONLINE,2382.09,187.18,175.59,2370.5,2370,0,,2024-02-10 15:30:00
1015,TXN00001015,2024-07-01 13:44:00,2,108,40,SALE,IN_STORE,1129.95,169.49,76.84,1037.3,1037,0,,2024-07-01 13:44:00
1016,TXN00001016,2024-12-03 18:48:00,18,329,35,SALE,MOBILE,10881.58,1024.83,788.55,10645.3,10645,0,,2024-12-03 18:48:00
1017,TXN00001017,2024-08-23 16:32:00,20,218,20,SALE,ONLINE,2132.1,100.86,162.5,2193.74,2193,0,,2024-08-23 16:32:00
1018,TXN00001018,2024-05-05 09:17:00,19,429,35,SALE,MOBILE,1690.44,61.36,130.33,1759.41,1759,0,,2024-05-05 09:17:00
1019,TXN00001019,2023-07-28 21:35:00,9,68,32,SALE,IN_STORE,3571.52,183.2,271.08,3659.4,3659,0,,2023-07-28 21:35:00
1020,TXN00001020,2023-08-04 10:33:00,6,291,1,SALE,IN_STORE,2188.0,308.32,150.38,2030.06,2030,0,,2023-08-04 10:33:00
1021,TXN00001021,2024-12-09 16:24:00,1,,44,SALE,ONLINE,4442.18,188.61,340.29,4593.86,4593,0,,2024-12-09 16:24:00
1022,TXN00001022,2023-03-27 21:18:00,4,,4,SALE,MOBILE,1815.48,225.94,127.16,1716.7,1716,0,,2023-03-27 21:18:00
1023,TXN00001023,2023-03-29 17:32:00,11,329,27,SALE,MOBILE,910.86,0.0,72.87,983.73,983,0,,2023-03-29 17:32:00
1024,TXN00001024,2024-08-25 13:53:00,11,444,18,SALE,ONLINE,3448.37,166.79,262.52,3544.1,3544,0,,2024-08-25 13:53:00
1025,TXN00001025,2023-12-06 08:57:00,13,39,20,SALE,IN_STORE,2740.63,218.08,201.81,2724.36,2724,0,,2023-12-06 08:57:00
1026,TXN00001026,2024-04-02 16:20:00,8,1,38,SALE,ONLINE,521.95,104.39,33.4,450.96,450,0,,2024-04-02 16:20:00
1027,TXN00001027,2024-09-21 08:23:00,16,,35,SALE,MOBILE,6904.08,132.56,541.73,7313.25,7313,0,,2024-09-21 08:23:00
1028,TXN00001028,2024-02-02 17:29:00,19,82,35,SALE,ONLINE,1233.96,0.0,98.72,1332.68,1332,0,,2024-02-02 17:29:00
1029,TXN00001029,2024-08-02 09:30:00,18,326,28,SALE,IN_STORE,2151.27,35.24,169.28,2285.31,2285,0,,2024-08-02 09:30:00
1030,TXN00001030,2024-01-22 08:44:00,3,460,36,SALE,IN_STORE,5743.69,754.85,399.11,5387.95,5387,0,,2024-01-22 08:44:00
1031,TXN00001031,2024-07-20 21:00:00,1,41,32,SALE,ONLINE,5572.79,424.47,411.87,5560.19,5560,0,,2024-07-20 21:00:00
1032,TXN00001032,2024-09-08 10:50:00,5,198,44,SALE,MOBILE,2754.85,413.23,187.33,2528.95,2528,0,,2024-09-08 10:50:00
1033,TXN00001033,2024-12-30 17:25:00,5,312,10,SALE,MOBILE,1339.02,189.85,91.93,1241.1,1241,0,,2024-12-30 17:25:00
1034,TXN00001034,2024-04-05 08:51:00,11,39,3,SALE,ONLINE,5190.3,0.0,415.21,5605.51,5605,0,,2024-04-05 08:51:00
1035,TXN00001035,2024-08-14 10:08:00,17,433,5,SALE,MOBILE,2119.45,182.08,154.99,2092.36,2092,0,,2024-08-14 10:08:00
1036,TXN00001036,2023-12-17 14:17:00,8,461,14,SALE,IN_STORE,920.7,138.1,62.61,845.21,845,0,,2023-12-17 14:17:00
1037,TXN00001037,2024-07-27 17:20:00,6,471,6,SALE,IN_STORE,5494.03,576.8,393.37,5310.6,5310,0,,2024-07-27 17:20:00
1038,TXN00001038,2024-07-09 20:49:00,3,479,42,SALE,MOBILE,1965.26,146.95,145.46,1963.77,1963,0,,2024-07-09 20:49:00
1039,TXN00001039,2023-01-02 17:11:00,3,191,48,SALE,ONLINE,2782.69,315.81,197.36,2664.24,2664,0,,2023-01-02 17:11:00
1040,TXN00001040,2023-07-24 08:02:00,2,70,45,SALE,MOBILE,2729.84,0.0,218.39,2948.23,2948,0,,2023-07-24 08:02:00
1041,TXN00001041,2024-07-29 19:20:00,17,160,27,SALE,ONLINE,3096.17,174.07,233.76,3155.86,3155,0,,2024-07-29 19:20:00
1042,TXN00001042,2023-04-29 14:53:00,9,393,3,SALE,ONLINE,4196.89,438.9,300.64,4058.63,4058,0,,2023-04-29 14:53:00
1043,TXN00001043,2024-11-10 17:25:00,5,288,19,SALE,IN_STORE,1166.77,71.76,87.6,1182.61,1182,0,,2024-11-10 17:25:00
1044,TXN00001044,2023-09-05 13:55:00,9,452,18,SALE,MOBILE,3004.58,0.0,240.36,3244.94,3244,0,,2023-09-05 13:55:00
1045,TXN00001045,2023-07-18 17:35:00,2,230,33,SALE,IN_STORE,2629.06,243.67,190.84,2576.23,2576,0,,2023-07-18 17:35:00
1046,TXN00001046,2023-08-22 14:58:00,10,163,26,SALE,ONLINE,5213.56,576.22,370.99,5008.33,5008,0,,2023-08-22 14:58:00
1047,TXN00001047,2024-01-08 14:10:00,20,41,3,SALE,MOBILE,1366.98,71.41,103.64,1399.21,1399,0,,2024-01-08 14:10:00
1048,TXN00001048,2024-10-06 19:19:00,4,,39,SALE,MOBILE,6512.07,634.99,470.16,6347.24,6347,0,,2024-10-06 19:19:00
1049,TXN00001049,2024-12-22 15:43:00,5,152,24,SALE,IN_STORE,4272.85,535.5,298.99,4036.34,4036,0,,2024-12-22 15:43:00
1050,TXN00001050,2023-03-26 18:08:00,3,1,4,SALE,IN_STORE,1290.07,0.0,103.21,1393.28,1393,0,,2023-03-26 18:08:00
1051,TXN00001051,2023-04-24 13:13:00,2,,3,SALE,ONLINE,4376.03,259.27,329.35,4446.11,4446,0,,2023-04-24 13:13:00
1052,TXN00001052,2023-05-13 15:38:00,15,433,1,SALE,ONLINE,3278.61,307.33,237.7,3208.98,3208,0,,2023-05-13 15:38:00
1053,TXN00001053,2023-07-28 19:57:00,10,7,40,SALE,MOBILE,2682.62,188.79,199.51,2693.34,2693,0,,2023-07-28 19:57:00
1054,TXN00001054,2024-09-20 09:14:00,3,321,24,SALE,ONLINE,3310.6,236.77,245.91,3319.74,3319,0,,2024-09-20 09:14:00
1055,TXN00001055,2024-05-13 17:36:00,2,,26,SALE,MOBILE,352.39,35.24,25.37,342.52,342,0,,2024-05-13 17:36:00
1056,TXN00001056,2024-07-13 14:45:00,18,,45,SALE,MOBILE,4896.53,153.5,379.44,5122.47,5122,0,,2024-07-13 14:45:00
1057,TXN00001057,2023-11-11 17:44:00,7,148,25,SALE,IN_STORE,3151.32,358.28,223.45,3016.49,3016,0,,2023-11-11 17:44:00
1058,TXN00001058,2023-12-23 21:00:00,1,325,25,SALE,ONLINE,294.54,58.91,18.85,254.48,254,0,,2023-12-23 21:00:00
1059,TXN00001059,2024-04-15 16:16:00,13,55,45,SALE,IN_STORE,865.15,28.09,66.97,904.03,904,0,,2024-04-15 16:16:00
1060,TXN00001060,2023-03-13 08:47:00,10,49,42,SALE,ONLINE,185.39,9.27,14.09,190.21,190,0,,2023-03-13 08:47:00
1061,TXN00001061,2024-07-07 16:58:00,12,327,26,SALE,ONLINE,2120.2,354.82,141.22,1906.6,1906,0,,2024-07-07 16:58:00
1062,TXN00001062,2024-11-25 13:59:00,20,145,12,SALE,IN_STORE,1883.07,211.04,133.76,1805.79,1805,0,,2024-11-25 13:59:00
1063,TXN00001063,2023-08-25 21:15:00,10,24,34,SALE,IN_STORE,3389.42,375.89,241.08,3254.61,3254,0,,2023-08-25 21:15:00
1064,TXN00001064,2023-01-26 19:38:00,9,238,23,SALE,IN_STORE,768.01,67.58,56.03,756.46,756,0,,2023-01-26 19:38:00
1065,TXN00001065,2023-06-22 09:41:00,6,359,47,SALE,IN_STORE,4956.34,120.24,386.89,5222.99,5222,0,,2023-06-22 09:41:00
1066,TXN00001066,2024-05-30 14:13:00,14,58,11,SALE,MOBILE,8136.27,259.67,630.14,8506.74,8506,0,,2024-05-30 14:13:00
1067,TXN00001067,2024-12-26 08:48:00,13,23,36,SALE,ONLINE,1330.06,162.98,93.37,1260.45,1260,0,,2024-12-26 08:48:00
1068,TXN00001068,2024-05-06 10:51:00,5,298,11,SALE,IN_STORE,6083.04,223.99,468.73,6327.78,6327,0,,2024-05-06 10:51:00
1069,TXN00001069,2023-10-29 16:08:00,6,315,47,SALE,IN_STORE,2724.64,166.6,204.64,2762.68,2762,0,,2023-10-29 16:08:00
1070,TXN00001070,2024-01-04 17:38:00,4,,46,SALE,MOBILE,3050.63,194.71,228.48,3084.4,3084,0,,2024-01-04 17:38:00
1071,TXN00001071,2024-05-24 13:54:00,5,225,46,SALE,IN_STORE,1665.66,333.13,106.6,1439.13,1439,0,,2024-05-24 13:54:00
1072,TXN00001072,2023-12-10 08:26:00,5,214,15,SALE,ONLINE,2294.3,230.96,165.07,2228.41,2228,0,,2023-12-10 08:26:00
1073,TXN00001073,2024-08-21 09:39:00,15,463,44,SALE,MOBILE,1840.71,140.84,135.99,1835.86,1835,0,,2024-08-21 09:39:00
1074,TXN00001074,2024-09-14 08:55:00,16,443,8,SALE,IN_STORE,2218.17,192.3,162.07,2187.94,2187,0,,2024-09-14 08:55:00
1075,TXN00001075,2024-09-26 14:25:00,18,35,8,SALE,ONLINE,661.32,102.16,44.73,603.89,603,0,,2024-09-26 14:25:00
1076,TXN00001076,2024-02-20 16:56:00,1,188,45,SALE,ONLINE,1754.04,186.43,125.41,1693.02,1693,0,,2024-02-20 16:56:00
1077,TXN00001077,2024-01-06 13:03:00,19,202,29,SALE,ONLINE,2914.32,308.57,208.46,2814.21,2814,0,,2024-01-06 13:03:00
1078,TXN00001078,2023-07-13 19:14:00,7,310,9,SALE,IN_STORE,3701.86,320.81,270.48,3651.53,3651,0,,2023-07-13 19:14:00
1079,TXN00001079,2023-05-01 09:18:00,5,428,48,SALE,ONLINE,921.16,0.0,73.69,994.85,994,0,,2023-05-01 09:18:00
1080,TXN00001080,2023-04-14 18:32:00,11,78,10,SALE,MOBILE,5874.61,117.82,460.53,6217.32,6217,0,,2023-04-14 18:32:00
1081,TXN00001081,2024-11-30 14:16:00,3,293,9,SALE,MOBILE,927.8,139.17,63.09,851.72,851,0,,2024-11-30 14:16:00
1082,TXN00001082,2023-02-28 13:34:00,6,342,3,SALE,MOBILE,780.6,69.53,56.89,767.96,767,0,,2023-02-28 13:34:00
1083,TXN00001083,2024-11-15 16:31:00,3,188,44,SALE,ONLINE,5972.15,92.77,470.35,6349.73,6349,0,,2024-11-15 16:31:00
1084,TXN00001084,2024-08-23 19:57:00,11,206,18,SALE,ONLINE,3664.25,147.61,281.33,3797.97,3797,0,,2024-08-23 19:57:00
1085,TXN00001085,2023-03-07 14:13:00,20,196,2,SALE,MOBILE,2587.98,214.84,189.85,2562.99,2562,0,,2023-03-07 14:13:00
1086,TXN00001086,2024-09-25 12:32:00,19,430,49,SALE,ONLINE,394.36,0.0,31.55,425.91,425,0,,2024-09-25 12:32:00
1087,TXN00001087,2024-01-16 17:24:00,5,482,9,SALE,IN_STORE,2191.31,110.95,166.43,2246.79,2246,0,,2024-01-16 17:24:00
1088,TXN00001088,2023-10-20 08:42:00,9,63,27,SALE,IN_STORE,2461.26,88.18,189.84,2562.92,2562,0,,2023-10-20 08:42:00
1089,TXN00001089,2023-02-27 15:36:00,10,415,35,SALE,MOBILE,1893.52,223.55,133.59,1803.56,1803,0,,2023-02-27 15:36:00
1090,TXN00001090,2023-12-31 10:09:00,16,421,47,SALE,MOBILE,786.03,0.0,62.88,848.91,848,0,,2023-12-31 10:09:00
1091,TXN00001091,2023-10-15 13:10:00,3,286,28,SALE,MOBILE,1335.96,228.4,88.61,1196.17,1196,0,,2023-10-15 13:10:00
1092,TXN00001092,2024-10-28 18:31:00,9,349,13,SALE,MOBILE,932.84,0.0,74.63,1007.47,1007,0,,2024-10-28 18:31:00
1093,TXN00001093,2023-06-01 11:57:00,17,175,13,SALE,IN_STORE,4146.97,94.52,324.21,4376.66,4376,0,,2023-06-01 11:57:00
1094,TXN00001094,2023-03-05 18:52:00,1,467,10,SALE,ONLINE,1210.26,60.51,91.98,1241.73,1241,0,,2023-03-05 18:52:00
1095,TXN00001095,2024-01-12 13:41:00,3,,12,SALE,ONLINE,3927.71,511.52,273.29,3689.48,3689,0,,2024-01-12 13:41:00
1096,TXN00001096,2024-09-10 12:14:00,7,14,3,SALE,IN_STORE,5395.01,50.12,427.59,5772.48,5772,0,,2024-09-10 12:14:00
1097,TXN00001097,2023-12-26 19:09:00,7,178,23,SALE,IN_STORE,6433.71,358.06,486.06,6561.71,6561,0,,2023-12-26 19:09:00
1098,TXN00001098,2023-06-23 10:40:00,7,76,24,SALE,ONLINE,6419.26,371.59,483.82,6531.49,6531,0,,2023-06-23 10:40:00
1099,TXN00001099,2024-03-13 09:32:00,8,217,30,SALE,IN_STORE,1451.94,0.0,116.16,1568.1,1568,0,,2024-03-13 09:32:00
1100,TXN00001100,2023-05-04 20:32:00,6,255,1,SALE,ONLINE,463.17,32.01,34.49,465.65,465,0,,2023-05-04 20:32:00
1101,TXN00001101,2024-10-22 21:52:00,5,182,35,SALE,ONLINE,4973.27,653.0,345.62,4665.89,4665,0,,2024-10-22 21:52:00
1102,TXN00001102,2023-09-26 10:09:00,16,227,11,SALE,MOBILE,612.24,0.0,48.98,661.22,661,0,,2023-09-26 10:09:00
1103,TXN00001103,2024-09-14 12:16:00,1,387,46,SALE,MOBILE,1417.33,99.37,105.44,1423.4,1423,0,,2024-09-14 12:16:00
1104,TXN00001104,2023-07-07 21:56:00,12,194,42,SALE,IN_STORE,5460.16,579.92,390.42,5270.66,5270,0,,2023-07-07 21:56:00
1105,TXN00001105,2024-05-18 12:06:00,2,351,36,SALE,ONLINE,1378.25,0.0,110.26,1488.51,1488,0,,2024-05-18 12:06:00
